"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.325342111E0,-3.256114423E-1,9.427168846E0,1.818396211E0,9.606461370E0
3.335154857E0,-3.268085420E-1,9.428366661E0,1.810016513E0,9.606095018E0
3.345229276E0,-3.303998411E-1,9.424775124E0,1.813607812E0,9.603370423E0
3.355106043E0,-3.220201433E-1,9.427168846E0,1.817199111E0,9.606113784E0
3.365941093E0,-3.268085420E-1,9.435548782E0,1.808819413E0,9.612919032E0
3.375447186E0,-3.256114423E-1,9.422380447E0,1.816002011E0,9.601309255E0
3.385267967E0,-3.184288144E-1,9.435548782E0,1.813607812E0,9.613539984E0
3.395063826E0,-3.148375154E-1,9.428366661E0,1.808819413E0,9.605469704E0
3.404981912E0,-3.220201433E-1,9.425971985E0,1.806425214E0,9.602906689E0
3.415084835E0,-3.208230138E-1,9.425971985E0,1.813607812E0,9.604220352E0
3.425150672E0,-3.220201433E-1,9.434351921E0,1.816002011E0,9.612936931E0
3.435017054E0,-3.232172430E-1,9.436745644E0,1.810016513E0,9.614197705E0
3.445251078E0,-3.196259141E-1,9.430760384E0,1.824381709E0,9.610919350E0
3.455072074E0,-3.315969408E-1,9.433155060E0,1.821987510E0,9.613220553E0
3.464983953E0,-3.232172430E-1,9.422380447E0,1.805228114E0,9.599196384E0
3.474930804E0,-3.303998411E-1,9.425971985E0,1.812410712E0,9.604319055E0
3.485011573E0,-3.172317147E-1,9.433155060E0,1.820790410E0,9.612508937E0
3.494952270E0,-3.220201433E-1,9.431957245E0,1.818396211E0,9.611039445E0
3.505025795E0,-3.196259141E-1,9.428366661E0,1.824381709E0,9.608570510E0
3.515002532E0,-3.256114423E-1,9.422380447E0,1.826775908E0,9.603352869E0
3.524947359E0,-3.280056417E-1,9.424775124E0,1.813607812E0,9.603288350E0
3.534924460E0,-3.292027414E-1,9.427168846E0,1.814804912E0,9.605904630E0
3.545012620E0,-3.220201433E-1,9.427168846E0,1.808819413E0,9.604532112E0
3.554976856E0,-3.196259141E-1,9.429563522E0,1.813607812E0,9.607705358E0
3.565033870E0,-3.268085420E-1,9.430760384E0,1.821987510E0,9.610706723E0
3.574972377E0,-3.160346150E-1,9.434351921E0,1.827973008E0,9.615006987E0
3.584951786E0,-3.268085420E-1,9.436745644E0,1.811213613E0,9.614544551E0
3.595080814E0,-3.315969408E-1,9.425971985E0,1.812410712E0,9.604360311E0
3.604994599E0,-3.292027414E-1,9.419986725E0,1.795651317E0,9.595253409E0
3.614948106E0,-3.232172430E-1,9.418789864E0,1.817199111E0,9.597931261E0
3.624947828E0,-3.244143426E-1,9.425971985E0,1.819593310E0,9.605473041E0
3.634917246E0,-3.280056417E-1,9.423578262E0,1.826775908E0,9.604609580E0
3.645308075E0,-3.280056417E-1,9.433155060E0,1.816002011E0,9.611964700E0
3.655085339E0,-3.208230138E-1,9.424775124E0,1.801636815E0,9.600792090E0
3.665146184E0,-3.220201433E-1,9.430760384E0,1.804031014E0,9.607157035E0
3.675007752E0,-3.244143426E-1,9.430760384E0,1.801636815E0,9.606788292E0
3.684998328E0,-3.232172430E-1,9.422380447E0,1.816002011E0,9.601228358E0
3.695300335E0,-3.363853395E-1,9.434351921E0,1.817199111E0,9.613655074E0
3.705187198E0,-3.256114423E-1,9.428366661E0,1.821987510E0,9.608317188E0
3.715030265E0,-3.268085420E-1,9.424775124E0,1.804031014E0,9.601443530E0
3.725045522E0,-3.208230138E-1,9.427168846E0,1.798045516E0,9.602468825E0
3.734978125E0,-3.244143426E-1,9.429563522E0,1.813607812E0,9.607865850E0
3.744985546E0,-3.208230138E-1,9.428366661E0,1.811213613E0,9.606118886E0
3.754935454E0,-3.315969408E-1,9.425971985E0,1.802833915E0,9.602557707E0
3.765721919E0,-3.256114423E-1,9.424775124E0,1.829170108E0,9.606158037E0
3.775299474E0,-3.280056417E-1,9.428366661E0,1.818396211E0,9.607718271E0
3.785284762E0,-3.268085420E-1,9.427168846E0,1.807622313E0,9.604468476E0
3.795089307E0,-3.184288144E-1,9.424775124E0,1.802833915E0,9.600937098E0
3.805079731E0,-3.256114423E-1,9.427168846E0,1.804031014E0,9.603752556E0
3.815495099E0,-3.280056417E-1,9.427168846E0,1.802833915E0,9.603609232E0
3.825184319E0,-3.280056417E-1,9.427168846E0,1.802833915E0,9.603609232E0
3.835047367E0,-3.244143426E-1,9.424775124E0,1.820790410E0,9.604525418E0
3.844966912E0,-3.268085420E-1,9.424775124E0,1.808819413E0,9.602344382E0
3.855839913E0,-3.232172430E-1,9.423578262E0,1.811213613E0,9.601499435E0
3.865603289E0,-3.244143426E-1,9.425971985E0,1.806425214E0,9.602987274E0
3.875288571E0,-3.220201433E-1,9.433155060E0,1.808819413E0,9.610407849E0
3.885114154E0,-3.220201433E-1,9.428366661E0,1.804031014E0,9.604807274E0
3.895216842E0,-3.256114423E-1,9.425971985E0,1.808819413E0,9.603478450E0
3.905266675E0,-3.232172430E-1,9.428366661E0,1.805228114E0,9.605072401E0
3.915079352E0,-3.256114423E-1,9.429563522E0,1.807622313E0,9.606778308E0
3.925116133E0,-3.256114423E-1,9.422380447E0,1.810016513E0,9.600178951E0
3.935011946E0,-3.268085420E-1,9.415198326E0,1.818396211E0,9.594755240E0
3.945191180E0,-3.172317147E-1,9.422380447E0,1.808819413E0,9.599672751E0
3.955078532E0,-3.232172430E-1,9.422380447E0,1.812410712E0,9.600549738E0
3.965013093E0,-3.244143426E-1,9.423578262E0,1.802833915E0,9.599962607E0
3.974938759E0,-3.256114423E-1,9.434351921E0,1.804031014E0,9.610803654E0
3.984922842E0,-3.292027414E-1,9.430760384E0,1.805228114E0,9.607625326E0
3.996089883E0,-3.327940404E-1,9.429563522E0,1.817199111E0,9.608830975E0
4.005499706E0,-3.327940404E-1,9.429563522E0,1.817199111E0,9.608830975E0
4.015573420E0,-3.244143426E-1,9.425971985E0,1.814804912E0,9.604567111E0
4.025350719E0,-3.208230138E-1,9.430760384E0,1.805228114E0,9.607341847E0
4.035119551E0,-3.208230138E-1,9.425971985E0,1.813607812E0,9.604220352E0
4.046008759E0,-3.315969408E-1,9.428366661E0,1.814804912E0,9.607162500E0
4.055438493E0,-3.327940404E-1,9.425971985E0,1.808819413E0,9.603724663E0
4.065549141E0,-3.327940404E-1,9.436745644E0,1.814804912E0,9.615427036E0
4.075230429E0,-3.208230138E-1,9.429563522E0,1.805228114E0,9.606166986E0
4.085126906E0,-3.256114423E-1,9.424775124E0,1.807622313E0,9.602078284E0
4.095037723E0,-3.256114423E-1,9.421183586E0,1.819593310E0,9.600814694E0
4.105647506E0,-3.208230138E-1,9.430760384E0,1.811213613E0,9.608468326E0
4.115606096E0,-3.208230138E-1,9.431957245E0,1.820790410E0,9.611452679E0
4.125234531E0,-3.196259141E-1,9.431957245E0,1.816002011E0,9.610506828E0
4.135135494E0,-3.280056417E-1,9.425971985E0,1.812410712E0,9.604236989E0
4.145053345E0,-3.339911401E-1,9.436745644E0,1.814804912E0,9.615468542E0
4.154989328E0,-3.315969408E-1,9.421183586E0,1.806425214E0,9.598532635E0
4.164969611E0,-3.268085420E-1,9.422380447E0,1.800439715E0,9.598418635E0
4.174960612E0,-3.244143426E-1,9.428366661E0,1.814804912E0,9.606917270E0
4.184926086E0,-3.232172430E-1,9.428366661E0,1.813607812E0,9.606650851E0
4.195128901E0,-3.280056417E-1,9.430760384E0,1.812410712E0,9.608936554E0
4.205067652E0,-3.280056417E-1,9.433155060E0,1.816002011E0,9.611964700E0
4.215034450E0,-3.244143426E-1,9.419986725E0,1.810016513E0,9.597789034E0
4.225074802E0,-3.220201433E-1,9.427168846E0,1.813607812E0,9.605435062E0
4.235086697E0,-3.184288144E-1,9.427168846E0,1.813607812E0,9.605315334E0
4.245008530E0,-3.208230138E-1,9.431957245E0,1.814804912E0,9.610320585E0
4.255004524E0,-3.232172430E-1,9.433155060E0,1.810016513E0,9.610673418E0
4.264978954E0,-3.184288144E-1,9.429563522E0,1.811213613E0,9.607213950E0
4.275041064E0,-3.244143426E-1,9.430760384E0,1.807622313E0,9.607912599E0
4.285149151E0,-3.268085420E-1,9.436745644E0,1.814804912E0,9.615221736E0
4.295012179E0,-3.280056417E-1,9.433155060E0,1.811213613E0,9.611061171E0
4.305087469E0,-3.292027414E-1,9.425971985E0,1.817199111E0,9.605182711E0
4.315164853E0,-3.220201433E-1,9.434351921E0,1.795651317E0,9.609113216E0
4.325171800E0,-3.220201433E-1,9.425971985E0,1.812410712E0,9.604034435E0
4.335033920E0,-3.196259141E-1,9.427168846E0,1.812410712E0,9.605129139E0
4.345213547E0,-3.184288144E-1,9.430760384E0,1.814804912E0,9.609066302E0
4.355117632E0,-3.196259141E-1,9.428366661E0,1.812410712E0,9.606304764E0
4.365010924E0,-3.256114423E-1,9.429563522E0,1.821987510E0,9.609491637E0
4.374939862E0,-3.280056417E-1,9.429563522E0,1.808819413E0,9.607085073E0
4.385113992E0,-3.196259141E-1,9.422380447E0,1.820790410E0,9.602014983E0
4.395006474E0,-3.220201433E-1,9.424775124E0,1.811213613E0,9.602633902E0
4.405248288E0,-3.256114423E-1,9.422380447E0,1.811213613E0,9.600404724E0
4.415555497E0,-3.208230138E-1,9.427168846E0,1.805228114E0,9.603816346E0
4.425327018E0,-3.220201433E-1,9.429563522E0,1.816002011E0,9.608237533E0
4.435111789E0,-3.244143426E-1,9.422380447E0,1.819593310E0,9.601948645E0
4.445012820E0,-3.196259141E-1,9.434351921E0,1.811213613E0,9.611953581E0
4.454991539E0,-3.268085420E-1,9.424775124E0,1.810016513E0,9.602569954E0
4.465015065E0,-3.208230138E-1,9.424775124E0,1.810016513E0,9.602368110E0
4.475487922E0,-3.256114423E-1,9.435548782E0,1.820790410E0,9.615138135E0
4.485634090E0,-3.220201433E-1,9.427168846E0,1.808819413E0,9.604532112E0
4.495279804E0,-3.088520169E-1,9.421183586E0,1.804031014E0,9.597323462E0
4.505357635E0,-3.280056417E-1,9.427168846E0,1.804031014E0,9.603834029E0
4.515318452E0,-3.232172430E-1,9.429563522E0,1.814804912E0,9.608051544E0
4.525136074E0,-3.339911401E-1,9.423578262E0,1.808819413E0,9.601416823E0
4.535007046E0,-3.208230138E-1,9.428366661E0,1.816002011E0,9.607022879E0
4.545766204E0,-3.303998411E-1,9.427168846E0,1.813607812E0,9.605719640E0
4.555534663E0,-3.232172430E-1,9.425971985E0,1.804031014E0,9.602496818E0
4.565329231E0,-3.196259141E-1,9.419986725E0,1.800439715E0,9.595826895E0
4.575095083E0,-3.244143426E-1,9.425971985E0,1.805228114E0,9.602762158E0
4.585029363E0,-3.327940404E-1,9.425971985E0,1.801636815E0,9.602374443E0
4.595713118E0,-3.268085420E-1,9.428366661E0,1.812410712E0,9.606546430E0
4.605332808E0,-3.172317147E-1,9.431957245E0,1.812410712E0,9.609749530E0
4.615200804E0,-3.148375154E-1,9.428366661E0,1.807622313E0,9.605244348E0
4.625074229E0,-3.244143426E-1,9.427168846E0,1.813607812E0,9.605515625E0
4.634967009E0,-3.292027414E-1,9.441534042E0,1.799242616E0,9.617079261E0
4.645635691E0,-3.232172430E-1,9.428366661E0,1.799242616E0,9.603949254E0
4.655280188E0,-3.172317147E-1,9.425971985E0,1.817199111E0,9.604779874E0
4.665084676E0,-3.220201433E-1,9.419986725E0,1.808819413E0,9.597482719E0
4.675914941E0,-3.280056417E-1,9.423578262E0,1.817199111E0,9.602792697E0
4.685621662E0,-3.208230138E-1,9.429563522E0,1.817199111E0,9.608423816E0
4.695440700E0,-3.220201433E-1,9.429563522E0,1.802833915E0,9.605757405E0
4.705153187E0,-3.244143426E-1,9.422380447E0,1.802833915E0,9.598786803E0
4.715056176E0,-3.244143426E-1,9.423578262E0,1.804031014E0,9.600187489E0
4.725134519E0,-3.268085420E-1,9.428366661E0,1.811213613E0,9.606320652E0
4.735317805E0,-3.220201433E-1,9.423578262E0,1.806425214E0,9.600557082E0
4.745153354E0,-3.280056417E-1,9.429563522E0,1.807622313E0,9.606859755E0
4.755014592E0,-3.339911401E-1,9.424775124E0,1.813607812E0,9.603494651E0
4.765007269E0,-3.303998411E-1,9.424775124E0,1.810016513E0,9.602692850E0
4.774986836E0,-3.184288144E-1,9.431957245E0,1.804031014E0,9.608212231E0
4.785356568E0,-3.172317147E-1,9.428366661E0,1.810016513E0,9.605773974E0
4.795524090E0,-3.172317147E-1,9.424775124E0,1.808819413E0,9.602023212E0
4.805314752E0,-3.292027414E-1,9.421183586E0,1.812410712E0,9.599578491E0
4.815113078E0,-3.303998411E-1,9.419986725E0,1.807622313E0,9.597541997E0
4.825266460E0,-3.303998411E-1,9.433155060E0,1.804031014E0,9.609792211E0
4.835078958E0,-3.220201433E-1,9.427168846E0,1.802833915E0,9.603406664E0
4.844972863E0,-3.280056417E-1,9.425971985E0,1.799242616E0,9.601760753E0
4.854977081E0,-3.208230138E-1,9.431957245E0,1.820790410E0,9.611452679E0
4.865133722E0,-3.208230138E-1,9.430760384E0,1.819593310E0,9.610051438E0
4.874999776E0,-3.160346150E-1,9.429563522E0,1.812410712E0,9.607360652E0
4.885051059E0,-3.268085420E-1,9.429563522E0,1.807622313E0,9.606818957E0
4.895363940E0,-3.280056417E-1,9.428366661E0,1.802833915E0,9.604785043E0
4.905253453E0,-3.303998411E-1,9.427168846E0,1.804031014E0,9.603916098E0
4.915104486E0,-3.315969408E-1,9.424775124E0,1.806425214E0,9.602057837E0
4.925001434E0,-3.280056417E-1,9.425971985E0,1.806425214E0,9.603109268E0
4.934995872E0,-3.220201433E-1,9.421183586E0,1.826775908E0,9.602057454E0
4.944974940E0,-3.232172430E-1,9.428366661E0,1.814804912E0,9.606876920E0
4.955046531E0,-3.208230138E-1,9.425971985E0,1.794454217E0,9.600621917E0
4.965234280E0,-3.196259141E-1,9.430760384E0,1.800439715E0,9.606403349E0
4.975072555E0,-3.315969408E-1,9.424775124E0,1.811213613E0,9.602959826E0
4.984974714E0,-3.220201433E-1,9.437943459E0,1.820790410E0,9.617367177E0
4.994921444E0,-3.208230138E-1,9.421183586E0,1.807622313E0,9.598391844E0
5.004893794E0,-3.268085420E-1,9.427168846E0,1.804031014E0,9.603793218E0
5.015506114E0,-3.268085420E-1,9.424775124E0,1.813607812E0,9.603247537E0
5.025259358E0,-3.315969408E-1,9.430760384E0,1.802833915E0,9.607258093E0
5.035241761E0,-3.196259141E-1,9.418789864E0,1.804031014E0,9.595326525E0
5.045150436E0,-3.172317147E-1,9.424775124E0,1.807622313E0,9.601797775E0
5.055007430E0,-3.280056417E-1,9.423578262E0,1.813607812E0,9.602113739E0
5.064959625E0,-3.256114423E-1,9.422380447E0,1.818396211E0,9.601762384E0
5.074970879E0,-3.244143426E-1,9.414001465E0,1.814804912E0,9.592819456E0
5.085035751E0,-3.268085420E-1,9.431957245E0,1.818396211E0,9.611201073E0
5.095056208E0,-3.208230138E-1,9.440337181E0,1.811213613E0,9.617868176E0
5.105036827E0,-3.232172430E-1,9.429563522E0,1.802833915E0,9.605797610E0
5.115028256E0,-3.280056417E-1,9.433155060E0,1.812410712E0,9.611286838E0
5.125062981E0,-3.327940404E-1,9.427168846E0,1.810016513E0,9.605124887E0
5.135288651E0,-3.327940404E-1,9.419986725E0,1.806425214E0,9.597399326E0
5.145103517E0,-3.232172430E-1,9.428366661E0,1.806425214E0,9.605297462E0
5.154988085E0,-3.280056417E-1,9.431957245E0,1.804031014E0,9.608534387E0
5.165068729E0,-3.244143426E-1,9.431957245E0,1.804031014E0,9.608412462E0
5.174963113E0,-3.208230138E-1,9.424775124E0,1.808819413E0,9.602142532E0
5.185103014E0,-3.244143426E-1,9.429563522E0,1.802833915E0,9.605837965E0
5.194989605E0,-3.244143426E-1,9.428366661E0,1.808819413E0,9.605788371E0
5.204934879E0,-3.232172430E-1,9.429563522E0,1.811213613E0,9.607373853E0
5.214910199E0,-3.280056417E-1,9.423578262E0,1.804031014E0,9.600309519E0
5.224927780E0,-3.220201433E-1,9.428366661E0,1.807622313E0,9.605482460E0
5.234903863E0,-3.196259141E-1,9.433155060E0,1.800439715E0,9.608754252E0
5.244883831E0,-3.208230138E-1,9.435548782E0,1.806425214E0,9.612267177E0
5.254927617E0,-3.232172430E-1,9.430760384E0,1.810016513E0,9.608322985E0
5.265124224E0,-3.280056417E-1,9.424775124E0,1.806425214E0,9.601934487E0
5.275037267E0,-3.172317147E-1,9.429563522E0,1.805228114E0,9.606047716E0
5.284967070E0,-3.232172430E-1,9.422380447E0,1.806425214E0,9.599421583E0
5.294916685E0,-3.196259141E-1,9.425971985E0,1.813607812E0,9.604180438E0
5.304962065E0,-3.268085420E-1,9.434351921E0,1.814804912E0,9.612872456E0
5.315102516E0,-3.244143426E-1,9.428366661E0,1.810016513E0,9.606013863E0
5.325101491E0,-3.220201433E-1,9.424775124E0,1.808819413E0,9.602182605E0
5.334997463E0,-3.220201433E-1,9.422380447E0,1.794454217E0,9.597135833E0
5.345155813E0,-3.244143426E-1,9.419986725E0,1.804031014E0,9.596662048E0
5.355012593E0,-3.196259141E-1,9.427168846E0,1.796848416E0,9.602204820E0
5.365020149E0,-3.244143426E-1,9.429563522E0,1.805228114E0,9.606287599E0
5.374943068E0,-3.196259141E-1,9.419986725E0,1.802833915E0,9.596276400E0
5.384904944E0,-3.280056417E-1,9.427168846E0,1.801636815E0,9.603384579E0
5.394908226E0,-3.292027414E-1,9.416395187E0,1.796848416E0,9.591951678E0
5.405022575E0,-3.256114423E-1,9.429563522E0,1.794454217E0,9.604309292E0
5.414969932E0,-3.172317147E-1,9.424775124E0,1.798045516E0,9.599999467E0
5.424984808E0,-3.268085420E-1,9.424775124E0,1.808819413E0,9.602344382E0
5.436160528E0,-3.280056417E-1,9.422380447E0,1.789665818E0,9.596444380E0
5.445686487E0,-3.232172430E-1,9.431957245E0,1.807622313E0,9.609047054E0
5.455280742E0,-3.292027414E-1,9.425971985E0,1.806425214E0,9.603150231E0
5.465907167E0,-3.184288144E-1,9.423578262E0,1.799242616E0,9.599088403E0
5.475451785E0,-3.208230138E-1,9.427168846E0,1.811213613E0,9.604943238E0
5.485408235E0,-3.244143426E-1,9.433155060E0,1.799242616E0,9.608690496E0
5.495161382E0,-3.244143426E-1,9.428366661E0,1.798045516E0,9.603765420E0
5.505239283E0,-3.327940404E-1,9.419986725E0,1.806425214E0,9.597399326E0
5.515435317E0,-3.244143426E-1,9.427168846E0,1.796848416E0,9.602365404E0
5.525280001E0,-3.220201433E-1,9.435548782E0,1.800439715E0,9.611184160E0
5.535270572E0,-3.256114423E-1,9.428366661E0,1.793257117E0,9.602910590E0
5.545155571E0,-3.244143426E-1,9.429563522E0,1.810016513E0,9.607188593E0
5.555012810E0,-3.244143426E-1,9.436745644E0,1.804031014E0,9.613112967E0
5.565098383E0,-3.208230138E-1,9.430760384E0,1.811213613E0,9.608468326E0
5.574982315E0,-3.220201433E-1,9.430760384E0,1.804031014E0,9.607157035E0
5.585043292E0,-3.184288144E-1,9.421183586E0,1.811213613E0,9.598989104E0
5.594960499E0,-3.208230138E-1,9.429563522E0,1.796848416E0,9.604595768E0
5.604990769E0,-3.292027414E-1,9.428366661E0,1.807622313E0,9.605725937E0
5.615473873E0,-3.280056417E-1,9.418789864E0,1.805228114E0,9.595834447E0
5.625176805E0,-3.315969408E-1,9.429563522E0,1.817199111E0,9.608789589E0
5.635034938E0,-3.280056417E-1,9.431957245E0,1.810016513E0,9.609659981E0
5.645061061E0,-3.184288144E-1,9.433155060E0,1.804031014E0,9.609388076E0
5.654962508E0,-3.232172430E-1,9.429563522E0,1.806425214E0,9.606472280E0
5.664969846E0,-3.292027414E-1,9.421183586E0,1.800439715E0,9.597325553E0
5.675041172E0,-3.256114423E-1,9.419986725E0,1.806425214E0,9.597152951E0
5.685034491E0,-3.268085420E-1,9.431957245E0,1.816002011E0,9.610748389E0
5.694950708E0,-3.208230138E-1,9.436745644E0,1.817199111E0,9.615472342E0
5.705014884E0,-3.268085420E-1,9.430760384E0,1.810016513E0,9.608444464E0
5.714948977E0,-3.208230138E-1,9.431957245E0,1.802833915E0,9.608067183E0
5.725011779E0,-3.268085420E-1,9.422380447E0,1.801636815E0,9.598643255E0
5.735131122E0,-3.303998411E-1,9.428366661E0,1.804031014E0,9.605091871E0
5.745057278E0,-3.244143426E-1,9.431957245E0,1.810016513E0,9.609538070E0
5.755019731E0,-3.220201433E-1,9.427168846E0,1.811213613E0,9.604983299E0
5.765039812E0,-3.232172430E-1,9.430760384E0,1.823184609E0,9.610812292E0
5.774978629E0,-3.196259141E-1,9.427168846E0,1.811213613E0,9.604903327E0
5.785281318E0,-3.256114423E-1,9.423578262E0,1.811213613E0,9.601580330E0
5.795077507E0,-3.244143426E-1,9.419986725E0,1.807622313E0,9.597337807E0
5.805242528E0,-3.244143426E-1,9.417592049E0,1.816002011E0,9.596569594E0
5.815057174E0,-3.256114423E-1,9.428366661E0,1.812410712E0,9.606505780E0
5.825040695E0,-3.220201433E-1,9.419986725E0,1.808819413E0,9.597482719E0
5.835109409E0,-3.220201433E-1,9.437943459E0,1.816002011E0,9.616461772E0
5.844989729E0,-3.172317147E-1,9.439140320E0,1.807622313E0,9.615898521E0
5.854928014E0,-3.208230138E-1,9.430760384E0,1.813607812E0,9.608919924E0
5.864913172E0,-3.256114423E-1,9.427168846E0,1.812410712E0,9.605330179E0
5.874947600E0,-3.208230138E-1,9.430760384E0,1.816002011E0,9.609372098E0
5.885037080E0,-3.315969408E-1,9.427168846E0,1.820790410E0,9.607119584E0
5.894988330E0,-3.208230138E-1,9.423578262E0,1.818396211E0,9.602776653E0
5.904994606E0,-3.327940404E-1,9.421183586E0,1.810016513E0,9.599250586E0
5.915122953E0,-3.303998411E-1,9.423578262E0,1.816002011E0,9.602648313E0
5.926223663E0,-3.292027414E-1,9.427168846E0,1.804031014E0,9.603874989E0
5.935629330E0,-3.184288144E-1,9.429563522E0,1.805228114E0,9.606087324E0
5.945384872E0,-3.232172430E-1,9.414001465E0,1.811213613E0,9.592100277E0
5.955174882E0,-3.160346150E-1,9.421183586E0,1.817199111E0,9.600041180E0
5.965661424E0,-3.160346150E-1,9.421183586E0,1.817199111E0,9.600041180E0
5.975353184E0,-3.315969408E-1,9.427168846E0,1.818396211E0,9.606666111E0
5.985121564E0,-3.184288144E-1,9.424775124E0,1.806425214E0,9.601612109E0
5.994997603E0,-3.232172430E-1,9.427168846E0,1.807622313E0,9.604346946E0
6.005378488E0,-3.256114423E-1,9.434351921E0,1.819593310E0,9.613736984E0
6.015450206E0,-3.292027414E-1,9.428366661E0,1.814804912E0,9.607080160E0
6.025189268E0,-3.244143426E-1,9.423578262E0,1.814804912E0,9.602217910E0
6.035044320E0,-3.256114423E-1,9.425971985E0,1.808819413E0,9.603478450E0
6.044989893E0,-3.232172430E-1,9.430760384E0,1.814804912E0,9.609226174E0
6.055282080E0,-3.172317147E-1,9.439140320E0,1.808819413E0,9.616123627E0
6.065230674E0,-3.220201433E-1,9.418789864E0,1.812410712E0,9.596985571E0
6.075045492E0,-3.280056417E-1,9.424775124E0,1.817199111E0,9.603967224E0
6.085037927E0,-3.232172430E-1,9.423578262E0,1.810016513E0,9.601273688E0
6.095343650E0,-3.292027414E-1,9.423578262E0,1.812410712E0,9.601928676E0
6.105120157E0,-3.244143426E-1,9.436745644E0,1.810016513E0,9.614238024E0
6.115089140E0,-3.232172430E-1,9.423578262E0,1.807622313E0,9.600822625E0
6.125108110E0,-3.268085420E-1,9.417592049E0,1.817199111E0,9.596877431E0
6.135413350E0,-3.172317147E-1,9.430760384E0,1.810016513E0,9.608123498E0
6.145292403E0,-3.351882398E-1,9.428366661E0,1.814804912E0,9.607287126E0
6.155076512E0,-3.232172430E-1,9.423578262E0,1.808819413E0,9.601048085E0
6.165277864E0,-3.351882398E-1,9.430760384E0,1.818396211E0,9.610315153E0
6.175085128E0,-3.148375154E-1,9.418789864E0,1.816002011E0,9.597426137E0
6.185228135E0,-3.303998411E-1,9.425971985E0,1.807622313E0,9.603416597E0
6.195051410E0,-3.220201433E-1,9.430760384E0,1.814804912E0,9.609185983E0
6.205142969E0,-3.232172430E-1,9.430760384E0,1.801636815E0,9.606747942E0
6.215360441E0,-3.292027414E-1,9.428366661E0,1.810016513E0,9.606176769E0
6.225205636E0,-3.208230138E-1,9.427168846E0,1.802833915E0,9.603366596E0
6.235299718E0,-3.315969408E-1,9.434351921E0,1.810016513E0,9.612133607E0
6.245233998E0,-3.315969408E-1,9.423578262E0,1.810016513E0,9.601559434E0
6.255265956E0,-3.244143426E-1,9.425971985E0,1.816002011E0,9.604793378E0
6.265078003E0,-3.268085420E-1,9.428366661E0,1.806425214E0,9.605418980E0
6.275021995E0,-3.220201433E-1,9.431957245E0,1.813607812E0,9.610134637E0
6.284982324E0,-3.208230138E-1,9.425971985E0,1.807622313E0,9.603091882E0
6.294983374E0,-3.268085420E-1,9.428366661E0,1.806425214E0,9.605418980E0
6.305028925E0,-3.268085420E-1,9.431957245E0,1.807622313E0,9.609168524E0
6.315059175E0,-3.220201433E-1,9.431957245E0,1.801636815E0,9.607882683E0
6.325098596E0,-3.232172430E-1,9.427168846E0,1.817199111E0,9.606153988E0
6.335351640E0,-3.220201433E-1,9.430760384E0,1.810016513E0,9.608282789E0
6.345186261E0,-3.208230138E-1,9.430760384E0,1.807622313E0,9.607792007E0
6.355052921E0,-3.268085420E-1,9.421183586E0,1.805228114E0,9.598143181E0
6.365025053E0,-3.220201433E-1,9.423578262E0,1.804031014E0,9.600106882E0
6.374945520E0,-3.303998411E-1,9.427168846E0,1.812410712E0,9.605493694E0
6.385145909E0,-3.351882398E-1,9.436745644E0,1.811213613E0,9.614833033E0
6.395014646E0,-3.315969408E-1,9.424775124E0,1.810016513E0,9.602734113E0
6.404944353E0,-3.172317147E-1,9.417592049E0,1.813607812E0,9.595876680E0
6.414915795E0,-3.268085420E-1,9.423578262E0,1.808819413E0,9.601169656E0
6.425702636E0,-3.387795389E-1,9.428366661E0,1.804031014E0,9.605383770E0
6.435558270E0,-3.292027414E-1,9.427168846E0,1.804031014E0,9.603874989E0
6.445284602E0,-3.232172430E-1,9.430760384E0,1.806425214E0,9.607647103E0
6.455490034E0,-3.208230138E-1,9.431957245E0,1.818396211E0,9.610999410E0
6.465993635E0,-3.280056417E-1,9.424775124E0,1.805228114E0,9.601709347E0
6.475433587E0,-3.232172430E-1,9.433155060E0,1.799242616E0,9.608650153E0
6.485409552E0,-3.256114423E-1,9.423578262E0,1.811213613E0,9.601580330E0
6.495195530E0,-3.208230138E-1,9.431957245E0,1.798045516E0,9.607169851E0
6.505045107E0,-3.220201433E-1,9.427168846E0,1.800439715E0,9.602957492E0
6.514958203E0,-3.256114423E-1,9.427168846E0,1.804031014E0,9.603752556E0
6.524918944E0,-3.244143426E-1,9.429563522E0,1.811213613E0,9.607414201E0
6.535012882E0,-3.208230138E-1,9.430760384E0,1.802833915E0,9.606892263E0
6.545463627E0,-3.244143426E-1,9.430760384E0,1.798045516E0,9.606115435E0
6.555200275E0,-3.303998411E-1,9.435548782E0,1.804031014E0,9.612141945E0
6.565061204E0,-3.280056417E-1,9.424775124E0,1.799242616E0,9.600585806E0
6.574972866E0,-3.280056417E-1,9.425971985E0,1.808819413E0,9.603559925E0
6.585230885E0,-3.303998411E-1,9.429563522E0,1.806425214E0,9.606716626E0
6.595117420E0,-3.280056417E-1,9.423578262E0,1.813607812E0,9.602113739E0
6.605258135E0,-3.232172430E-1,9.424775124E0,1.794454217E0,9.599527147E0
6.615061462E0,-3.172317147E-1,9.427168846E0,1.804031014E0,9.603472097E0
6.625049141E0,-3.220201433E-1,9.429563522E0,1.799242616E0,9.605084028E0
